building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill
87105,low,3436.525288963514,1461.0730918557274,1358.4860023136855,1829.1931175243037,1681.1707597481206
526168,medium,838.5786680375552,356.53010650284693,608.7592244860045,443.5047438912077,684.6506301314198
285178,high,15084.535091764932,7600.385936318235,6980.384721913198,8284.961231031795,7606.713192909436
428724,medium,4828.86332557523,2116.051616190809,2156.4282435128935,2574.5230973185453,2558.551183034495
341649,medium,1438.2900435098445,611.5033948986455,833.0332875713766,768.017209296003,970.5212427233241
192040,high,8371.168147820914,4005.6306372725585,3818.4800848748105,4481.014423670154,4236.821626353235
279451,high,7116.10355831707,3333.581411328733,3227.353461291865,3848.2898374144042,3684.63960785959
197665,high,3798.8732246171217,1615.4598277425912,1716.1116118967311,2025.9416310728107,2076.367058152162
422430,high,6267.147664570151,2878.734029816571,2827.2750446406217,3361.374916834577,3252.6471702921503
152703,medium,2713.9942810695884,1153.8818085395465,1310.1084012915942,1439.0807536607585,1559.4143717455875
88602,low,2378.3655802511025,1011.1859100995588,962.7660160465048,1266.1550941895684,1186.275421065647
456865,high,5799.927213507135,2628.7261803458837,2607.3710632969533,3091.6763847322654,3013.229274680678
406447,medium,4502.871689654842,1942.8219206991719,2004.057382229916,2403.2913729889733,2408.364208581173
339373,high,7193.458919866494,3374.551502074228,3263.3902903699186,3905.827898726448,3737.075681928828
84040,high,4877.557064958241,2149.0389578832937,2185.4432565710267,2596.5056486908384,2577.381978417214
529804,medium,8849.983025464995,4261.824827408292,4043.8254998231464,4765.94791093643,4490.817971060696
516589,high,4433.725537673902,1893.04790243214,1960.2772297921206,2415.3775976559505,2424.554496572631
518594,medium,5607.324297483508,2483.038717500265,2479.227716363102,2991.3540745662854,2925.1533794975294
329755,high,7298.218058041808,3431.6325729202563,3313.5980934243526,3975.6393869161716,3800.279434960953
109658,medium,583.3251563558764,248.00652347626442,513.3020687224071,312.59771704067407,570.1773299683716
229618,medium,920.2837222157943,391.26782733726714,639.3144635970407,501.4199298576574,737.2397200695891
475868,low,1943.4911549304159,826.2946994302156,800.1360272093275,1033.7833714078254,981.9385134561169
396884,high,8918.793157284694,4261.580236362239,4043.611788182644,4778.614263428178,4499.103159726038
145396,medium,3286.736849178873,1413.6799093779134,1538.625571232011,1776.290470338095,1859.5628779586382
36682,medium,8396.145366411414,4018.6851803053432,3829.9627202623255,4469.68725533885,4224.1455019656305
113783,high,7234.229801085779,3396.7352895373137,3282.9028762986386,3888.4596485140682,3717.4760383710545
312709,high,7603.754729576928,3603.415310015688,3464.6958611267637,4060.585760485393,3865.7076449763354
154196,low,9990.702360503203,4659.91428540011,4172.161190978135,5421.479311082809,4850.679833984153
299685,medium,3270.3135507154607,1390.4065092221852,1518.1551185610608,1742.9241973071512,1827.4002033693016
471436,medium,3245.0261491260194,1379.6553175624185,1508.6983889886576,1729.265283750592,1815.378773288602
125291,low,1920.9597471131651,816.7152460826334,791.7099566279103,1024.8186853334294,974.3955747170087
14195,medium,197.69852143010053,146.73000000000002,369.0892760592147,146.73000000000002,386.77775733860176
133572,high,3289.773790311023,1398.680224688634,1525.4326643626132,1759.2171869372028,1842.446070477967
281451,medium,6592.449767249216,3052.952556271531,2980.51561777333,3527.5735345913486,3397.9204826432706
501811,medium,6846.557048949576,3146.3737379226736,3062.689436001721,3682.747548240486,3536.667293920402
306356,low,4880.841439425178,2136.7323395065832,1952.791720702666,2612.749801726192,2371.63576092831
503025,high,5296.806823904741,2359.2990646426106,2370.386130486388,2826.4271383454434,2780.4627371230436
411899,medium,5593.315720523245,2475.472815686136,2472.572840281895,3019.683503435261,2954.1068467847126
518711,medium,2117.231426748142,900.1621133962401,1086.9369966610027,1126.6096400572542,1285.3736771025126
136357,low,3750.2529308637445,1612.255704790908,1491.4651040430217,1989.740354113916,1821.4305450474428
62221,low,1977.5471090209242,840.773928871336,812.871932360555,1065.6385793384852,1011.522525601401
496247,high,16565.567675026112,8349.964912195408,7639.7072783204885,8894.760017563684,8122.14038104479
189823,medium,323.6855857627506,146.73000000000002,416.2046585076958,171.49160602830045,445.80029359500475
105060,medium,6181.954241113474,2790.539120308363,2749.7014747296594,3297.0579161966584,3193.966348760945
218882,low,692.5288247205973,294.43555511820915,332.31364458076183,366.976044948425,395.68919827832474
337252,medium,3779.9677490978247,1614.7289190341667,1715.4683516054477,2032.1497987236487,2083.737024140544
100190,low,1789.5712202127681,760.8540999856605,742.5745892229689,953.4839184559211,911.5295889513013
27094,low,3002.8794735443753,1276.7042369721262,1196.31547672139,1600.7445721211707,1480.659375395146
88487,medium,2886.8325264651107,1227.365716951906,1374.7447199221574,1551.097595559191,1660.1820767305894
96844,medium,2072.0603915793436,880.9571960838736,1070.0443846389273,1106.0077421481922,1267.6713664297756
496592,high,13016.51009767851,6493.2984110470825,6006.60349765311,7042.250903079184,6498.402848981674
537710,medium,12160.978329559503,5992.022011728328,5565.688312747242,6527.496216355363,6039.0297360611585
308505,high,3383.2294321663453,1438.4138253798433,1560.3822707472482,1800.4028602434676,1877.6353952188792
25799,medium,4685.968079010709,2032.5767771662015,2083.005021199197,2498.7394324685574,2492.0667845839685
91641,medium,1183.0700458533386,502.99406069500543,737.588665047773,633.6230708373374,852.5486957803321
16717,low,2704.0698512322415,1153.2279421217615,1087.7057686541154,1460.9975554571981,1360.135969229123
69061,low,5635.065306102744,2563.4879234540967,2328.1600501162347,3073.212253406758,2783.2014849647912
546551,medium,3847.9128002173425,1636.3305473294845,1734.4694596950633,2068.4045168475973,2115.555102232116
486396,medium,4791.618531682787,2093.8425774462808,2136.893520507109,2542.5587616635908,2528.9350227341556
513551,low,9259.384356475113,4480.969006163229,4014.7548343646376,5006.65251234355,4483.1668559898135
30881,low,6378.32906581554,2895.4918940390176,2620.1893922906097,3409.989059837544,3072.4025576516206
189837,medium,6496.355074177626,2959.5759202008853,2898.3842366651875,3475.985954777987,3352.604525201553
544554,high,4719.434328871049,2060.2693166298477,2107.36267820686,2531.4767308965875,2522.493198135353
418154,medium,6677.181229884587,3055.974284719271,2983.1751249283143,3614.458028982347,3479.0695847596116
185644,high,9642.134965800717,4643.385625516285,4379.44354679152,5214.339237827825,4887.959259112358
516232,medium,5105.134409426459,2256.9135481087633,2280.3290203745987,2723.2367289530675,2689.543346019536
112334,high,3748.536584936277,1593.7278144515071,1696.9961866686197,1990.2371212069827,2043.9512866929247
508924,high,5827.589119433288,2661.889104155442,2636.5400760460534,3144.932451753475,3064.4127290370716
306342,medium,3242.297964864079,1415.8843620249415,1540.5635810825565,1758.322319916538,1844.4027810404689
159013,high,10407.222188021196,5095.8563452044,4777.429842283499,5644.772642224797,5268.969186378354
225943,low,3865.8192725607437,1649.4829660405533,1524.2107158674382,2063.3323556895903,1887.6244582532336
451795,high,293.38890700652115,146.73000000000002,404.8746095532287,155.48361490504846,431.7428408703288
1966,high,3528.2301911730665,1500.1609015372392,1614.69488726604,1878.123074124417,1945.9774049238945
226171,high,2610.0116699881737,1109.672561612172,1271.2220242254775,1386.7967816827288,1513.8381398635497
127887,high,9269.54229830886,4443.757940798585,4203.853379143035,4947.21393703446,4645.178623451392
135176,medium,1834.7495522744607,780.0621196450097,981.2972500640801,1008.5949212113087,1185.3458807179084
106131,medium,5771.17004071576,2613.882453843027,2594.3146740549587,3118.683345673736,3041.643760446569
156714,high,4082.9167100509835,1742.3506750316808,1827.7242844633456,2203.0725193343887,2235.023303071966
104302,high,3914.6513464306386,1664.625920869987,1759.3580251179483,2091.454414907273,2134.425555245706
421800,low,3200.0383733900394,1360.5283148305093,1270.0469904966733,1692.509219541305,1559.8118253220907
521510,medium,1477.31534316268,628.0953912990451,847.6275788825476,805.1985757906878,1005.0188218694145
186537,medium,4897.865851148604,2152.3694206023365,2188.372982963854,2615.334033916003,2594.9917360144486
321270,medium,1969.4823510484857,837.3451163717742,1031.6832748216025,1047.1093317666327,1215.409508504988
120834,low,6153.123681095468,2817.7064543044544,2551.7685832755656,3287.9959256467628,2965.0040839827093
175719,high,8227.471313570713,3886.0029667390622,3713.258630796234,4368.217000979395,4133.608497455209
90647,medium,14092.408986268336,7026.267574170214,6475.398588561864,7589.481627060006,6976.501858943129
200790,high,9281.932460758895,4493.007684542417,4247.171236142192,4995.516407917244,4692.633170138818
435849,medium,6289.91411141059,2857.1527932945583,2808.2937419388068,3372.293230441665,3262.320655198905
360978,low,6234.46496558876,2820.5232210253166,2554.247746506704,3342.9063232383555,3014.5393649891275
105181,medium,7850.103493463753,3726.347131570704,3572.82559646387,4219.92579185401,4009.1042368137655
504177,medium,6172.012043069995,2828.0977072306155,2782.7359169101874,3287.6473388907243,3185.21592040362
117088,medium,2774.342344440357,1179.539391162262,1332.6767665503605,1478.5103884614,1594.9448559641085
230417,high,4833.014786310467,2111.782431010312,2152.6733681708038,2579.179181804118,2562.9183432659256
185913,low,5933.45207394872,2657.568291188187,2410.914568042571,3187.884659687206,2878.961484265996
83959,high,18421.155953243073,9173.781880886996,8364.333566072472,9833.765420693375,8942.311503417022
88616,low,10361.051983427262,5070.786930015532,4533.551771809514,5604.743310188749,5010.330265257464
370932,high,4740.68253200924,2056.3871376355846,2103.9485464831637,2527.515142699897,2517.1864690423295
301174,high,3589.1232023477487,1541.982227639536,1651.4800808872772,1944.9159049940076,2008.690990862515
527450,low,4627.689932046771,1996.931304771942,1829.8245322888981,2476.2003634980006,2251.347802830234
260973,high,3873.1595571379567,1658.7862211723316,1754.2208632371542,2078.149588785096,2123.6603140787483
13462,high,13412.130329685075,6704.53250373227,6192.402553613713,7204.990044422357,6635.884330550259
316691,medium,3017.915861817125,1283.0971078101688,1423.7659548437505,1621.904606550342,1722.6148603709175
216838,low,6304.174957871195,2898.9279814118895,2623.2100736908774,3377.2755862089375,3044.2456398831605
272082,medium,5849.2282584314735,2613.0657782466496,2593.5979761981707,3117.5306997549883,3035.9818418741543
90910,low,916.7818631174175,389.7789769230011,416.1775533500206,488.3014851410614,502.583636938535
139578,high,12679.871697718649,6312.035844701914,5847.167107065934,6642.640077194719,6120.7995677534345
352278,medium,7057.595201008979,3302.2122904056027,3199.761551660569,3817.034036908401,3657.236168605847
478609,medium,5648.29572782966,2511.0257661969194,2503.84456360579,3021.3959720974008,2952.5404634339275
536593,high,4204.469227095341,1801.0520340417083,1879.3575577835109,2244.864673521201,2269.1692709495974
19540,medium,3076.4734205664267,1307.9934394880217,1445.6647250892267,1650.5179935633287,1747.3881215888275
26804,low,2377.0121840856127,1010.6105001858392,962.2598864824968,1260.9104619501384,1181.1565211696968
263970,high,3672.7450319212276,1561.5042777716287,1668.6524195875813,1958.0616149412142,2016.6398939016644
231282,medium,6873.936914349166,3161.4914422822667,3075.9867740191567,3691.8517405587545,3543.9739253839402
397402,high,8595.841894193309,4125.932179415381,3924.295911735573,4595.0801169393,4336.233416137394
15244,medium,5681.641957384945,2565.404219952787,2551.6738083629493,3041.7300827599956,2970.9529862344934
363526,high,3807.3765171742684,1618.7442000418118,1719.000556127661,2032.1790796707392,2082.0297352856805
55792,low,1823.4026856594785,775.2378858349839,755.2265423560752,955.502403604366,911.3150554599613
50348,high,10890.019035051031,5311.634648702151,4967.227554839477,5977.667851346545,5570.288845049345
170000,low,2658.870840303953,1130.4455264636285,1067.6665681484694,1435.9146880238522,1337.7817803111518
519586,low,3008.813983357196,1279.2273531641454,1198.5348053560908,1608.255191797928,1487.8219492036985
497643,high,7325.104397922666,3402.864229688174,3288.2954574708297,3914.8456276369875,3738.098833095313
148163,low,4177.371355082202,1778.6250895050975,1637.8040649401307,2224.0543918580497,2028.3085045781193
193114,high,5543.892183281001,2491.7177813091184,2486.8600775784025,2958.336070579494,2896.342235817923
5012,medium,2675.0973330025213,1137.3443820993518,1295.5621096229531,1436.782074335377,1559.5471269173893
428992,high,11868.149885938732,5877.77796736153,5465.198951911667,6282.352358623009,5812.660301530104
104378,medium,1373.5865829953404,583.9940716262989,808.8361344427674,727.5157926331933,934.2110598860047
127233,medium,5578.226232474007,2517.191799572597,2509.2664526253607,3026.067141971454,2961.5293765551964
245769,high,2142.144469545759,910.7541426720747,1096.2537272760276,1143.3252912738442,1300.464665013207
487053,medium,5186.531419798855,2300.3385488992635,2318.5251483683383,2758.656887339571,2719.7137500042227
113381,high,9489.568960249288,4604.515636961214,4345.252311853441,5134.888176790657,4818.471565735265
271612,medium,5171.732548921764,2264.840181404611,2287.3022617659267,2768.521172117392,2730.5601832858356
417904,low,1890.1525142713242,803.6172429675963,780.1889757620472,1012.5214718264672,964.0516144443195
105055,medium,2572.202858142675,1093.5977671679398,1257.082662859616,1384.2526233822425,1513.6511958287924
152050,high,15840.447494859718,8004.57135994588,7335.901506437071,8499.37856759499,7773.905148602763
115473,medium,6795.249437763821,3119.0260728539897,3038.634745436143,3668.2718090402304,3525.332576023192
134221,high,308.052362616178,146.73000000000002,410.35830204757207,163.22609927325766,438.5414924800878
369944,high,5882.162074508851,2672.87073385269,2646.200090999189,3160.643033691437,3076.7736904341223
20362,high,11722.443026581523,5799.55737956507,5396.397047190019,6351.975153944837,5891.472465714357
325191,high,5424.761232821471,2427.7140979186092,2430.563195895406,2927.252945134105,2872.733181925687
56159,high,4517.990080329611,2008.1067918207336,2061.4789883298768,2460.2507201611184,2463.9964211636916
